URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,73,37,0.3272727242975207,0.1569186873653086,100.14285714285714,27.246790299572037,50.955858976971676,100.14285714285714,191,701,1.8701854493580599,1,7.111269614835948
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,14,0,0.9999999285714337,0.038888888780864196,8.372093023255815,31.666666666666664,16.015503875968992,8.372093023255815,114,360,1.9166666666666667,0,7.1
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,11,5,0.37499997656250145,0.04545454532541322,8.8,38.35227272727273,18.860909090909093,8.8,135,352,2.03125,1,7.792613636363637
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,0,3,-0.9999996666667778,0.03999999946666667,12.5,29.333333333333332,16.73333333333333,12.5,22,75,1.84,0,7.386666666666667
17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,22,60,-0.4634146284949436,0.12519083950352544,11.909090909090908,29.770992366412212,16.67203331020125,11.909090909090908,195,655,1.8122137404580152,0,7.0458015267175576
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,14,9,0.21739129489603065,0.07210031325360404,11.392857142857142,29.780564263322884,16.46936856247201,11.392857142857142,95,319,1.8777429467084639,0,6.974921630094044
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,46,24,0.31428570979591847,0.08974358962853386,8.666666666666666,31.92307692307692,16.235897435897435,8.666666666666666,249,780,1.9384615384615385,0,7.105128205128205
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,33,1,0.9411764429065753,0.10691823865748981,7.395348837209302,29.245283018867923,14.656252742430892,7.395348837209302,93,318,1.9276729559748427,0,7.116352201257862
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,3,0,0.9999996666667778,0.01685393248958465,11.866666666666667,21.34831460674157,13.285992509363297,11.866666666666667,38,178,1.6910112359550562,0,6.713483146067416
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,17,5,0.5454545206611581,0.058666666510222225,11.71875,19.2,12.3675,11.71875,72,375,1.696,0,6.512
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,10,8,0.11111110493827195,0.07377049150094062,12.842105263157896,30.327868852459016,17.267989646246765,12.842105263157896,74,244,1.9836065573770492,0,7.241803278688525
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,12,5,0.4117646816609011,0.1111111103848947,5.666666666666667,28.75816993464052,13.769934640522875,5.666666666666667,44,153,1.8496732026143792,0,7.686274509803922
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,4,0,0.9999997500000625,0.052631578254847655,8.444444444444445,36.84210526315789,18.114619883040934,8.444444444444445,28,76,2.1447368421052633,0,7.631578947368421
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,14,21,-0.19999999428571447,0.09971509943101112,6.5,19.943019943019944,10.577207977207978,6.5,70,351,1.7094017094017093,0,6.603988603988604
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,4,2,0.33333327777778704,0.07692307593688365,8.666666666666666,14.102564102564102,9.107692307692307,8.666666666666666,11,78,1.6923076923076923,0,6.346153846153846
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,32,7,0.6410256245890866,0.10773480633222429,10.969696969696969,31.491712707182316,16.984563870751714,10.969696969696969,114,362,2.046961325966851,0,7.582872928176796
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,1,5,-0.6666665555555741,0.10714285522959188,14.0,23.214285714285715,14.885714285714286,14.0,13,56,1.6785714285714286,0,6.625
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,7,21,-0.49999998214285774,0.20289854925435835,7.2631578947368425,31.15942028985507,15.369031273836766,7.2631578947368425,43,138,1.9202898550724639,0,6.804347826086956
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,24,37,-0.21311475060467622,0.07331730760418592,11.397260273972602,34.97596153846153,18.549288724973657,11.397260273972602,291,832,2.027644230769231,0,7.659855769230769
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,34,22,0.21428571045918376,0.077241379203805,10.661764705882353,25.24137931034483,14.361257606490874,10.661764705882353,183,725,1.8179310344827586,0,6.686896551724138
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,21,17,0.10526315512465383,0.057663125860905724,9.984848484848484,25.948406676783005,14.373302064652599,9.984848484848484,171,659,1.7784522003034902,3,6.722306525037936
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,19,2,0.8095237709750585,0.06542056054386118,4.863636363636363,27.102803738317753,12.786576040781647,4.863636363636363,87,321,1.8224299065420562,0,6.816199376947041
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,32,5,0.7297297100073051,0.07198443565761783,9.017543859649123,27.042801556420233,14.424138166427742,9.017543859649123,139,514,1.859922178988327,0,6.961089494163424
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,16,6,0.4545454338842984,0.1286549700078657,11.4,38.01169590643275,19.7646783625731,11.4,65,171,2.0994152046783627,0,7.093567251461988
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,30,9,0.5384615246548328,0.0523489932183235,11.640625,30.201342281879196,16.73678691275168,11.640625,225,745,1.9771812080536912,1,7.374496644295302
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,15,52,-0.5522387977277792,0.1591448927336226,6.476923076923077,20.665083135391924,10.856802484926002,6.476923076923077,87,421,1.7149643705463182,6,6.800475059382423
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,36,13,0.4693877455226991,0.10447761171753174,6.513888888888889,18.123667377398718,9.855022506515043,6.513888888888889,85,469,1.5906183368869935,0,6.32409381663113
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,14,20,-0.17647058304498286,0.07188160661335813,11.0,16.913319238900634,11.165327695560254,11.0,80,473,1.5750528541226216,0,6.397463002114165
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,19,14,0.15151514692378343,0.06370656358357807,8.633333333333333,31.467181467181465,16.04020592020592,8.633333333333333,163,518,1.9517374517374517,0,7.3687258687258685
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,13,57,-0.6285714195918369,0.16055045834736134,7.147540983606557,21.3302752293578,11.391126485185744,7.147540983606557,93,436,1.7270642201834863,7,6.821100917431193
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,16,6,0.4545454338842984,0.07829181466800066,9.689655172413794,26.334519572953734,14.409669898147014,9.689655172413794,74,281,1.8327402135231317,0,6.850533807829182
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,5,3,0.24999996875000394,0.06060606014692379,13.2,27.27272727272727,16.189090909090908,13.2,36,132,1.803030303030303,0,6.871212121212121
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,22,13,0.2571428497959186,0.0983146064654084,15.478260869565217,31.46067415730337,18.775574010747434,15.478260869565217,112,356,1.9101123595505618,0,7.269662921348314
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,14,22,-0.22222221604938291,0.06349206338008455,10.309090909090909,23.456790123456788,13.50635241301908,10.309090909090909,133,567,1.7301587301587302,0,6.871252204585538
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,15,10,0.19999999200000032,0.013368983950070062,7.759336099585062,16.0427807486631,9.520846739299266,7.759336099585062,300,1870,1.518716577540107,0,5.775935828877006
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,29,31,-0.03333333277777779,0.07894736831717451,9.382716049382717,25.657894736842106,14.016244314489931,9.382716049382717,195,760,1.8171052631578948,5,7.130263157894737
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,25,44,-0.27536231484982154,0.08834827133374101,13.46551724137931,29.961587708066585,17.37084197977836,13.46551724137931,234,781,1.8745198463508324,0,7.263764404609475
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,2,1,0.33333322222225925,0.05454545355371903,9.166666666666666,20.0,11.666666666666666,9.166666666666666,11,55,1.6545454545454545,0,6.472727272727273
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,22,4,0.6923076656804744,0.066157760645909,10.916666666666666,22.646310432569976,13.425190839694658,10.916666666666666,89,393,1.7353689567430026,2,6.676844783715013
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,24,26,-0.03999999920000002,0.07142857132653062,5.982905982905983,35.85714285714286,16.736019536019537,5.982905982905983,251,700,1.9228571428571428,1,7.2942857142857145
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,34,14,0.4166666579861113,0.06185567002338187,9.349397590361447,28.60824742268041,15.183058005216743,9.349397590361447,222,776,1.8762886597938144,0,6.940721649484536
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,21,26,-0.10638297645993668,0.09631147521247649,10.608695652173912,25.614754098360653,14.489379900213827,10.608695652173912,125,488,1.7868852459016393,0,6.936475409836065
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,14,38,-0.4615384526627221,0.06053550633232188,14.316666666666666,33.87660069848661,19.277306946061312,14.316666666666666,291,859,1.9243306169965075,0,7.116414435389989
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,11,35,-0.5217391190926278,0.10199556518404532,10.488372093023257,27.494456762749447,15.193131542309082,10.488372093023257,124,451,1.8381374722838137,0,7.019955654101995
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,28,34,-0.09677419198751304,0.11877394613261696,7.352112676056338,27.011494252873565,13.745442771571962,7.352112676056338,141,522,1.7452107279693487,0,6.932950191570881
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,17,23,-0.1499999962500001,0.08830022055562865,13.727272727272727,32.450331125827816,18.47104154124022,13.727272727272727,147,453,1.9713024282560707,0,7.222958057395143
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,15,28,-0.30232557436452157,0.06803797457588928,12.392156862745098,26.582278481012654,15.589774137503102,12.392156862745098,168,632,1.8022151898734178,0,6.825949367088608
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,2,2,0.0,0.05714285632653063,8.75,17.142857142857142,10.357142857142858,8.75,12,70,1.6142857142857143,0,6.271428571428571
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,20,34,-0.25925925445816195,0.10909090887052342,9.0,23.434343434343436,12.973737373737373,9.0,116,495,1.711111111111111,0,6.824242424242424
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,4,21,-0.679999972800001,0.07716049358901082,10.8,20.061728395061728,12.344691358024692,10.8,65,324,1.6882716049382716,0,6.484567901234568
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,24,45,-0.3043478216761185,0.12754158941304697,11.040816326530612,35.12014787430684,18.46438568033498,11.040816326530612,190,541,1.9815157116451017,0,7.377079482439926
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21,31,-0.19230768860946754,0.12206572741299125,11.513513513513514,23.239436619718308,13.901180053292729,11.513513513513514,99,426,1.664319248826291,1,6.699530516431925
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0,0,0.0,0.0,18.25,24.65753424657534,17.163013698630134,18.25,18,73,1.7671232876712328,0,6.986301369863014
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,10,2,0.6666666111111158,0.04918032766729374,9.384615384615385,20.081967213114755,11.786633039092056,9.384615384615385,49,244,1.709016393442623,0,6.331967213114754
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,26,41,-0.22388059367342397,0.1536697244181887,15.03448275862069,32.56880733944954,19.041316039228093,15.03448275862069,142,436,1.8669724770642202,1,7.3004587155963305
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,21,17,0.10526315512465383,0.15447154408751404,8.2,16.260162601626014,9.784065040650406,8.2,40,246,1.5203252032520325,3,5.979674796747967
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,5,27,-0.6874999785156257,0.06490872197787277,10.48936170212766,27.180527383367142,15.067955634197922,10.48936170212766,134,493,1.7160243407707911,0,6.874239350912779
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,11,24,-0.37142856081632686,0.07559395232053143,9.07843137254902,27.861771058315334,14.776080972345742,9.07843137254902,129,463,1.8250539956803455,0,7.399568034557236
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,15,38,-0.43396225596297633,0.10291262115939297,10.510204081632653,28.932038834951456,15.776897166633644,10.510204081632653,149,515,1.8388349514563107,0,7.328155339805825
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,14,17,-0.09677419042663901,0.08882521464519996,10.575757575757576,31.23209169054441,16.723139706520794,10.575757575757576,109,349,1.9312320916905443,1,7.171919770773639
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,36,39,-0.03999999946666667,0.10822510806893924,10.043478260869565,27.56132756132756,15.041922328878849,10.043478260869565,191,693,1.8095238095238095,1,6.803751803751804
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,17,37,-0.37037036351166,0.07228915652973339,12.45,29.852744310575634,16.921097724230254,12.45,223,747,1.820615796519411,2,6.775100401606426
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,20,24,-0.09090908884297526,0.12753623151438773,31.363636363636363,11.884057971014492,17.299077733860344,31.363636363636363,41,345,1.5130434782608695,1,5.840579710144928
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,23,52,-0.3866666615111112,0.0887573963446658,13.203125,28.5207100591716,16.68953402366864,13.203125,241,845,1.7668639053254438,0,6.975147928994083
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,24,42,-0.27272726859504137,0.12915851246740018,6.723684210526316,17.22113502935421,9.57792769595221,6.723684210526316,88,511,1.6516634050880625,0,6.2250489236790605
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,7,10,-0.17647057785467188,0.09550561744097968,11.125,30.89887640449438,16.809550561797753,11.125,55,178,1.9101123595505618,0,7.196629213483146
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,38,77,-0.33913043183364844,0.1034172660940492,12.49438202247191,30.035971223021583,17.0121412981974,12.49438202247191,334,1112,1.8390287769784173,0,7.003597122302159
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,22,53,-0.4133333278222223,0.13392857118941326,8.88888888888889,17.67857142857143,10.626984126984128,8.88888888888889,99,560,1.6571428571428573,3,6.491071428571429
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,27,48,-0.2799999962666667,0.09481668761717232,9.091954022988507,25.031605562579013,13.649423834227008,9.091954022988507,198,791,1.7673830594184576,2,6.780025284450063
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,31,64,-0.34736841739612195,0.11699507374754302,10.972972972972974,25.862068965517242,14.734016775396086,10.972972972972974,210,812,1.814039408866995,0,6.9507389162561575
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,19,35,-0.29629629080932796,0.1173913040926276,10.454545454545455,26.956521739130434,14.964426877470357,10.454545454545455,124,460,1.7760869565217392,0,6.589130434782609
49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,46,15,0.5081967129803818,0.07261904753259638,13.770491803278688,28.57142857142857,16.936768149882905,13.770491803278688,240,840,1.8226190476190476,0,7.348809523809524
49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,11,20,-0.29032257127991706,0.07989690701057499,12.516129032258064,28.865979381443296,16.552843365480545,12.516129032258064,112,388,1.847938144329897,0,6.966494845360825
49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,26,65,-0.4285714238618525,0.14285714263287733,12.490196078431373,29.984301412872842,16.989798996521685,12.490196078431373,191,637,1.8571428571428572,1,7.001569858712716
50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,5,15,-0.4999999750000012,0.15748031372062746,9.071428571428571,28.346456692913385,14.967154105736782,9.071428571428571,36,127,1.8425196850393701,0,7.086614173228346
50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,6,-0.09090908264462885,0.04888888867160494,10.227272727272727,29.777777777777775,16.0020202020202,10.227272727272727,67,225,1.7777777777777777,0,6.964444444444444
51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,20,48,-0.4117646998269897,0.08018867915072089,16.96,21.933962264150946,15.557584905660377,16.96,186,848,1.7476415094339623,0,6.788915094339623
51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,64,19,0.5421686681666426,0.0954022987409169,12.608695652173912,30.0,17.043478260869566,12.608695652173912,261,870,1.8793103448275863,0,7.2379310344827585
52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,21,17,0.10526315512465383,0.05965463098955317,12.74,30.926216640502357,17.466486656200942,12.74,197,637,1.934065934065934,1,7.397174254317111
52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,22,15,0.18918918407596802,0.10393258397771746,13.692307692307692,33.98876404494382,19.072428694900605,13.692307692307692,121,356,1.9831460674157304,0,7.654494382022472
